id,name,rarity,cardtype,battleExp,price,hasbossimage,basehp,baseatk,basedef,basewis,baseagi,maxhp,maxatk,maxdef,maxwis,maxagi,maxlevel,growtype,skillid1,skillid2,evolution,maxevloution,cantrade,materialexp,peHP,peATK,peDEF,peWIS,peAGI,display
10169,吸血蝙蝠 II,2,1,95,3090,0,1200,1200,970,1380,1420,3000,3000,2440,3430,3530,40,2,33,0,2,2,0,45,3800,3800,3193,4266,4374,0
10170,牛魔王 II,3,1,145,9530,0,2930,3490,2480,2280,2440,6650,7940,5650,5180,5540,70,3,34,0,2,4,1,90,7754,9152,6671,6162,6552,0
10171,恶鬼终结者 白无常 II,3,1,145,9490,0,2590,2590,2090,3260,3020,5880,5890,4750,7420,6890,70,3,33,0,2,2,1,90,6920,6931,5696,8588,8014,1
10172,恶鬼终结者 黑无常 II,3,1,143,8660,0,2410,2330,1840,2870,2920,5420,5230,4130,6440,6550,70,1,33,0,2,2,1,90,6422,6216,5024,7527,7646,1
10173,服部半藏 II,3,1,143,8690,0,2400,2400,1900,2880,2840,5410,5410,4270,6480,6400,70,1,18,0,2,4,1,90,6411,6411,5176,7570,7483,1
10174,拉冬 II,3,1,142,7810,0,2120,2160,1670,2630,2570,4720,4810,3710,5860,5710,70,2,29,0,2,4,1,90,5663,5761,4569,6898,6736,1
10175,勾魂使者 牛头 II,3,1,143,8790,0,2710,3200,2390,2180,2080,6100,7200,5380,4910,4670,70,1,34,0,2,2,1,90,7158,8350,6378,5869,5609,1
10176,勾魂使者 马面 II,3,1,145,9560,0,2940,3520,2590,2280,2330,6700,7990,5890,5170,5290,70,3,46,0,2,2,1,90,7808,9206,6931,6151,6281,1
10177,第一勇士 阿喀琉斯 II,4,1,214,18710,0,3500,3590,2700,4430,4490,7010,7190,5400,8870,8980,99,1,18,0,2,2,1,1000,8144,8339,6400,10159,10278,1
10178,淘气小精灵 II,1,1,34,530,0,520,500,410,620,610,2040,2030,1630,2520,2450,30,2,5,0,2,2,0,9,2760,2749,2316,3280,3204,0
10179,蛙神 海奎特 II,3,1,143,8710,0,2450,2390,1860,2810,2930,5510,5380,4180,6310,6590,70,1,29,0,2,2,1,90,6519,6378,5078,7386,7689,1
10180,哪咤 II,3,1,145,9550,0,2630,3070,2090,3140,2710,5930,6910,4690,7070,6110,70,1,18,0,2,4,1,90,6974,8036,5631,8209,7169,1
10181,天公将军 张角 II,4,1,216,20430,0,3670,4030,4000,4610,4120,7330,8060,7980,9230,8240,99,1,28,0,4,4,1,1000,9745,10607,10507,12124,10792,1
10182,破晓之神 海姆达尔 II,4,1,217,21880,0,4140,3430,5100,5020,4190,9060,7500,11170,10980,9170,99,3,2,0,4,4,1,1000,11887,9909,14391,14263,11961,1
10183,雅乐天神 干闼婆 II,4,1,214,18820,0,3590,2920,4310,4340,3660,7180,5820,8620,8700,7330,99,1,4,0,4,4,1,1000,9605,7866,11387,11462,9793,1
10184,撒旦之子 地狱男爵 II,4,1,211,16630,0,3410,4140,3240,2950,2890,6820,8290,6470,5900,5800,99,1,34,0,4,4,1,1000,9076,10772,8603,7897,7768,1
10185,平天大圣 牛魔王 II,4,1,215,20300,0,4310,5030,3850,3520,3590,9420,11000,8440,7680,7850,99,3,34,0,4,4,1,1000,12272,14257,11000,10078,10338,0
10186,影魔 服部半藏 II,4,1,213,18580,0,3590,3580,2890,4240,4280,7160,7150,5780,8470,8570,99,1,18,0,4,4,1,1000,9563,9552,7828,11208,11298,1
10187,守护巨龙 拉冬 II,4,1,212,17460,0,3280,3460,2720,3980,4020,6430,6790,5340,7820,7900,99,2,29,0,4,4,1,1000,8626,9036,7232,10373,10428,1
10189,雅典娜 II,3,1,144,9350,0,2240,2710,2680,3000,2720,5050,6110,6010,6740,6120,70,1,60,0,2,4,1,90,6021,7169,7061,7852,7180,1
10190,岩石巨人 格里姆 II,4,1,214,18770,0,3610,2820,4420,4260,3660,7210,5640,8820,8520,7330,99,1,63,0,4,4,1,1000,9701,7803,11782,11393,9884,1
10191,坚强女神 伊西斯 II,4,1,210,16010,0,3100,3340,3040,3110,3420,6190,6670,6080,6230,6840,99,1,27,0,4,4,1,1000,8249,8850,8146,8249,8984,1
10192,独眼剑豪 柳生十兵卫 II,4,1,212,17010,0,3240,3700,3540,3220,3310,6480,7390,7080,6430,6640,99,1,46,0,4,4,1,1000,8746,9775,9441,8692,8921,1
10203,White Angel II,2,1,94,2900,0,1020,1160,1130,1360,1130,2540,2920,2820,3380,2810,40,2,40,0,2,4,0,45,3302,3713,3605,4212,3594,0
10204,White Archangel II,3,1,141,7240,0,1880,2080,2000,2350,2040,4180,4620,4460,5220,4550,70,2,40,0,4,4,1,90,5729,6286,6092,7034,6187,0
10205,Black Angel II,3,1,140,7150,0,1760,2040,2030,2390,1990,3920,4540,4510,5320,4420,70,2,40,0,2,4,1,90,4797,5468,5436,6313,5338,0
10206,Black Archangel II,4,1,211,16240,0,3200,3370,3630,4020,3380,6280,6600,7120,7880,6660,99,2,40,0,4,4,1,1000,8255,8730,9285,10273,8769,0
10207,Uorko Maneater II,4,1,217,21460,1,4440,5340,4140,3710,3830,8880,10670,8280,7420,7670,99,1,34,0,4,4,1,1000,11745,13920,10938,9888,10156,0
10208,Ogre Giant II,3,1,146,10070,1,3080,3580,2750,2500,2480,6920,8040,6180,5620,5600,70,1,34,0,2,4,1,90,8047,9260,7245,6638,6617,0
10209,复苏女神 伊登 II,4,1,212,17320,0,3000,3460,3370,4070,3420,6010,6910,6760,8140,6840,99,1,20,0,4,4,1,1000,8077,9131,8965,10574,9024,1
10210,诺特 II,3,1,142,8110,0,2040,2720,2280,2320,2230,4580,6130,5140,5210,5020,70,1,14,0,2,4,1,90,5512,7191,6118,6194,5988,1
10211,阿芙洛狄 II,3,1,141,7360,0,2050,1570,2410,2460,2030,4610,3530,5440,5540,4570,70,1,16,0,2,4,1,90,5544,4374,6443,6552,5501,1
10212,阿瑞斯 II,3,1,145,9950,0,2820,2960,2940,2770,2720,6340,6670,6610,6240,6120,70,1,17,0,2,4,1,90,7418,7776,7711,7310,7180,1
10213,犍尼萨 II,3,1,145,9580,0,2590,2920,2900,2680,2600,5840,6560,6530,6020,5870,70,1,19,0,2,4,1,90,6877,7657,7624,7072,6909,0
10214,大力神 阿特拉斯 II,4,1,213,18450,0,3490,2880,4220,4370,3490,7000,5760,8450,8750,7000,99,1,62,0,4,4,1,1000,9344,7774,11125,11561,9370,1
10215,邪恶海怪 利维坦 II,4,1,216,20640,0,4020,4370,4380,3860,4010,7400,8140,8190,7030,7380,99,3,41,0,4,4,1,1000,9518,10469,10572,9096,9491,1
10216,利维坦 II,3,1,145,10050,0,2740,3050,3140,2700,2720,4400,5110,5340,4300,4380,70,3,41,0,2,4,1,90,5275,6044,6293,5167,5253,1
10217,黑天 II,3,1,142,7830,0,2140,2500,1740,2640,2170,4820,5600,3920,5940,4870,70,1,74,0,2,4,1,90,5772,6617,4797,6985,5826,1
10218,光之毁灭者 黑天 II,4,1,211,16790,0,3220,3970,2520,3940,3140,7510,9280,5890,9180,7320,99,1,74,0,4,4,1,1000,9818,11900,7873,11863,9622,1
10219,玛蒙 II,2,1,94,2870,0,1080,1340,880,1320,1120,2690,3350,2180,3300,2800,40,2,68,0,2,4,0,45,3464,4179,2912,4125,3583,1
10220,财宝恶魔 玛蒙 II,3,1,140,6950,0,1860,2320,1510,2380,1860,4130,5150,3360,5290,4120,70,2,68,0,4,4,1,90,5706,6951,4766,7092,5718,1
10221,阴险巫婆 II,2,1,94,2820,0,1080,1340,860,1270,1080,2700,3350,2170,3190,2700,40,2,79,0,2,4,0,45,3475,4179,2901,4006,3475,0
10222,邪恶巫婆 II,3,1,140,7100,0,1960,2340,1550,2340,1960,4340,5200,3440,5210,4340,70,2,79,0,4,4,1,90,5937,7005,4850,6982,5937,0
10223,通常種巨人 II,1,1,34,540,0,550,660,530,470,470,2210,2650,2090,1880,1850,30,2,55,0,2,2,0,9,2944,3421,2814,2587,2554,0
10224,裂嘴小丑 II,2,1,94,2810,0,1150,1390,1090,1010,980,2870,3470,2720,2520,2450,40,2,46,0,2,2,0,45,3659,4309,3497,3280,3204,0
10225,河童 II,1,1,35,570,0,590,730,540,480,490,2340,2920,2170,1900,1990,30,2,64,0,2,4,0,9,3085,3713,2901,2608,2706,0
10226,水鬼 II,2,1,94,2790,0,1140,1370,1120,970,980,2830,3430,2780,2410,2450,40,2,64,0,4,4,0,45,4225,4997,4135,3677,3739,0
10227,黑武士 II,3,1,144,9030,0,2440,2880,2520,2470,2590,5480,6480,5680,5570,5820,70,1,30,0,2,4,1,90,6487,7570,6703,6584,6855,0
10228,绝地武士 黑武士 II,4,1,214,19350,0,3660,4320,3780,3710,3880,8530,10070,8820,8650,9060,99,1,30,0,4,4,1,1000,11062,12941,11418,11211,11708,0
10229,凶狠虎精 II,2,1,94,2780,0,1040,1190,1090,1060,1180,2630,2960,2720,2650,2940,40,2,121,0,2,2,0,45,3399,3757,3497,3421,3735,0
10232,龙王 II,3,1,144,9060,0,2400,2620,2400,2880,2640,5410,5880,5400,6480,5940,70,1,12,0,2,4,1,90,6411,6920,6400,7570,6985,1
10233,海之王者 龙王 II,4,1,214,19400,0,3600,3920,3600,4320,3960,8410,9140,8400,10080,9240,99,1,12,0,4,4,1,1000,10917,11807,10904,12952,11928,1
10234,疯狂史莱姆 II,2,1,94,2790,0,1070,1200,1030,1070,1200,2650,3000,2580,2680,2990,40,2,78,0,2,4,0,45,3421,3800,3345,3453,3789,0
10235,暴走史莱姆 II,3,1,140,7010,0,1910,2160,1860,1930,2150,4250,4800,4130,4280,4780,70,2,78,0,4,4,1,90,5828,6498,5683,5867,6474,0
10236,關雲長 II,3,1,144,9040,0,2570,2720,2530,2440,2660,5780,6120,5690,5470,6000,70,1,131,0,2,4,1,90,6812,7180,6714,6476,7050,1
10237,忠義武聖 關雲長 II,4,1,214,19370,0,3850,4080,3790,3650,4000,9000,9520,8860,8510,9340,99,1,131,0,4,4,1,1000,11635,12269,11463,11038,12049,1
10238,毕利 II,3,1,140,7060,0,1940,1600,2300,2290,1960,4330,3540,5140,5090,4340,70,2,61,0,2,4,1,90,5241,4385,6118,6064,5252,0
10239,暴风巨人 毕利 II,4,1,210,15790,0,3110,2510,3530,3710,2930,7210,5830,8200,8600,6790,99,2,61,0,4,4,1,1000,9390,7728,10632,11055,8937,0
10240,治愈仙子 II,2,1,93,2700,0,1040,850,1240,1250,1020,2620,2110,3100,3120,2560,40,2,26,0,2,4,0,45,3388,2836,3908,3930,3323,0
10241,魅惑魔女 II,3,1,139,6620,0,1790,1490,2180,2140,1860,3970,3310,4870,4740,4130,70,2,26,0,4,4,1,90,5518,4697,6595,6458,5679,0
10242,圣堂刺客 II,2,1,95,3110,0,1370,1190,1070,1070,1520,3410,2980,2660,2680,3800,40,2,18,0,2,2,0,45,4244,3778,3432,3453,4667,0
10243,骷髅弓手 II,2,1,93,2660,0,1100,1040,900,950,1330,2750,2630,2260,2380,3320,40,2,54,0,2,4,0,45,3529,3399,2998,3128,4147,0
10244,骷髅射手 II,3,1,140,6880,0,2030,1930,1690,1700,2480,4500,4300,3760,3780,5520,70,2,54,0,4,4,1,90,6120,5878,5215,5262,7346,0
10245,许德拉 II,3,1,142,7810,0,2330,1940,2330,2330,2220,5240,4380,5240,5240,4990,70,1,25,0,2,4,1,90,6227,5295,6227,6227,5956,1
10246,九头蛇 许德拉 II,4,1,211,16730,0,3490,2920,3500,3500,3320,8150,6800,8160,8160,7760,99,1,25,0,4,4,1,1000,10600,8956,10611,10611,10125,1
10247,链锯狂魔 II,2,1,93,2630,0,1010,1120,1020,980,1130,2520,2800,2540,2460,2810,40,2,55,0,2,2,0,45,3280,3583,3302,3215,3594,0
10248,贝鲁泽巴布 II,3,1,142,7900,0,2320,2090,1970,2030,2870,5220,4700,4440,4570,6460,70,1,54,0,2,4,1,90,6205,5642,5360,5501,7548,1
10249,苍蝇王 贝鲁泽巴布 II,4,1,211,16710,0,3400,3300,2950,2900,4160,7920,7690,6880,6780,9720,99,1,54,0,4,4,1,1000,10346,9988,9055,8974,12557,1
10250,跳跳僵尸 II,2,1,94,2820,0,1100,1160,1070,1060,1250,2750,2900,2680,2650,3110,40,2,52,0,2,4,0,45,3529,3692,3453,3421,3919,0
10251,封印僵尸 II,3,1,140,7180,0,1970,2100,1980,1990,2210,4370,4660,4400,4430,4920,70,2,52,0,4,4,1,90,5979,6325,5997,6023,6651,0
10252,史莱姆 II,1,1,34,530,0,520,560,490,520,560,2040,2240,1980,2060,2270,30,2,78,0,2,2,0,9,2760,2977,2695,2782,3009,0
10253,蜘蛛女 II,3,1,144,9060,0,2590,2980,2450,2570,2350,5830,6700,5510,5770,5290,70,1,140,0,2,4,1,90,6866,7808,6519,6801,6281,0
10254,高级蜘蛛女 II,4,1,214,19400,0,3890,4460,3670,3850,3530,9070,10420,8570,8980,8230,99,1,140,0,4,4,1,1000,11721,13366,11111,11610,10697,0
10255,反击狼 II,3,1,145,9600,0,2570,2960,3040,2580,2560,5520,6420,6570,5540,5480,70,3,61,0,2,4,1,90,6513,7488,7651,6535,6470,0
10256,高级反击狼 II,4,1,214,19410,0,3690,4060,4160,3630,3870,8170,8970,9190,8020,8560,99,3,61,0,4,4,1,1000,10643,11699,11970,10485,11058,0
10257,母狮 II,3,1,143,8780,1,2220,2840,2540,2440,2520,5040,6450,5780,5540,5730,70,3,11,0,2,4,1,90,6010,7537,6811,6551,6757,0
10258,高级母狮 II,4,1,213,17950,1,3170,4320,3500,3460,3500,9970,13620,11040,10860,11030,99,3,11,0,4,4,1,1000,12529,16780,13843,13598,13823,0
10259,光耀龙骑士 II,2,1,93,2640,0,1010,1160,1130,970,1010,2520,2890,2830,2440,2510,40,2,70,0,2,4,0,45,3280,3681,3616,3193,3269,0
10260,圣殿龙骑士 II,3,1,139,6670,0,1860,1990,1980,1840,1860,4120,4430,4390,4070,4130,70,2,70,0,4,4,1,90,5660,6074,6018,5589,5668,0
10261,电磁猫灵 II,3,1,140,7170,0,1790,1910,2060,2380,2100,3980,4250,4570,5270,4670,70,2,69,0,2,4,1,90,4862,5154,5501,6259,5609,0
10262,电磁猫神 II,4,1,210,15880,0,2810,3110,3060,3770,3130,6530,7210,7100,8750,7260,99,2,69,0,4,4,1,1000,8579,9372,9321,11255,9515,0
10263,鼠鲛 II,3,1,142,7980,0,2170,2380,2170,2300,2380,4880,5340,4880,5170,5340,70,1,9,0,2,4,1,90,5837,6335,5837,6151,6335,1
10264,巨毒尾兽 鼠鲛 II,4,1,211,16720,0,3260,3560,3160,3200,3540,7630,8300,7370,7460,8270,99,1,9,0,4,4,1,1000,9961,10783,9679,9838,10750,1
10265,毒液蜥人 II,1,1,34,560,0,540,580,590,550,540,2160,2290,2360,2210,2160,30,2,54,0,2,4,0,9,2890,3031,3107,2944,2890,0
10266,巨毒蜥人 II,2,1,94,2830,0,1080,1190,1190,1100,1090,2710,2960,2980,2750,2720,40,2,54,0,4,4,0,45,4057,4356,4391,4110,4068,0
10267,乱发女妖 II,2,1,94,2810,0,1040,1330,890,1340,1020,2600,3320,2210,3350,2560,40,2,29,0,2,4,0,45,3367,4147,2944,4179,3323,0
10268,散发女魔 II,3,1,140,7070,0,1940,2360,1480,2360,1960,4320,5270,3290,5260,4360,70,2,29,0,4,4,1,90,5894,7075,4695,7070,5928,0
10269,英俊剑士 II,2,1,93,2650,0,980,830,1240,1220,1030,2450,2080,3100,3060,2590,40,2,52,0,2,4,0,45,3204,2803,3908,3865,3356,0
10270,披风剑士 II,3,1,139,6620,0,1760,1480,2200,2150,1860,3920,3290,4870,4790,4120,70,2,52,0,4,4,1,90,5429,4668,6595,6500,5675,0
10271,贝斯特 II,3,1,142,7990,0,2120,1780,2720,2700,2100,4780,4000,6140,6080,4720,70,1,18,0,2,4,1,90,5728,4883,7202,7137,5663,1
10272,猫战神 贝斯特 II,4,1,211,16780,0,3140,2690,3960,3670,3320,7330,6290,9230,8580,7750,99,1,18,0,4,4,1,1000,9614,8322,11959,11243,10056,1
10273,雷震子 II,3,1,142,7850,0,2200,2410,1750,2700,2150,4930,5410,3950,6080,4840,70,3,42,0,2,4,1,90,5891,6411,4829,7137,5793,1
10274,蓝色祀翼 雷震子 II,4,1,212,17010,0,3220,4100,2640,3950,3100,7500,9560,6170,9230,7240,99,3,42,0,4,4,1,1000,9830,12163,8182,11947,9529,1
10275,死神 II,3,1,145,9840,0,2480,3040,1970,2870,2410,5600,6830,4420,6470,5420,70,1,109,0,2,4,1,90,6617,7949,5338,7559,6422,0
10276,高级死神 II,4,1,215,20090,0,3620,4330,2880,4360,3660,8450,10100,6730,10150,8540,99,1,109,0,4,4,1,1000,11001,13047,8888,13025,11061,0
10277,世界之眼 II,3,1,139,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,2,2,6,0,1,1,0,90,1500,1500,1500,1500,1500,0
10278,幽冥之抓 II,1,1,34,560,0,580,550,480,490,700,2320,2200,1930,1960,2810,30,2,80,0,2,4,0,9,3063,2933,2641,2673,3594,0
10279,恶魔之抓 II,2,1,94,2800,0,1200,1070,970,960,1400,2990,2680,2420,2400,3520,40,2,80,0,4,4,0,45,4393,4032,3695,3678,5071,0
10281,流浪巫医 II,2,1,94,2810,0,1190,1080,970,980,1390,2980,2690,2440,2470,3480,40,2,26,0,2,4,0,45,3778,3464,3193,3226,4320,0
10282,恶魔巫医 II,3,1,140,7160,0,2230,1970,1740,1810,2480,4970,4380,3860,4020,5520,70,2,26,0,4,4,1,90,6677,5977,5362,5541,7379,0
10285,枯萎树精 II,2,1,94,2850,0,1200,1130,960,970,1430,2990,2820,2390,2410,3560,40,2,38,0,2,4,0,45,3789,3605,3139,3161,4407,0
10286,树精长老 II,3,1,140,7040,0,2140,1930,1740,1730,2510,4750,4280,3860,3840,5570,70,2,38,0,4,4,1,90,6442,5897,5351,5334,7450,0
10287,Lizardman Tribal Warrior II,1,1,34,530,0,560,520,470,440,680,2260,2060,1860,1790,2750,30,2,52,0,2,4,0,9,2998,2782,2565,2489,3529,0
10288,Lizardman Ambusher II,2,1,93,2590,0,1080,970,910,910,1300,2700,2450,2290,2270,3240,40,2,52,0,4,4,0,45,4067,3754,3539,3502,4755,0
10289,Sahagin Warrior II,1,1,35,570,0,580,550,490,500,740,2320,2220,1960,1990,2980,30,2,80,0,2,4,0,9,3063,2955,2673,2706,3778,0
10290,Sahagin Protector II,2,1,94,2820,0,1180,1070,970,980,1430,2950,2690,2450,2460,3560,40,2,80,0,4,4,0,45,4350,4048,3732,3750,5150,0
10291,沃尔夫 II,3,1,142,7810,0,2280,2230,1870,1990,2780,5140,5020,4200,4480,6250,70,1,10,0,2,4,1,90,6118,5988,5100,5403,7321,0
10292,月夜狼人 沃尔夫 II,4,1,211,16930,0,3530,3350,2930,2920,4200,8220,7810,6830,6800,9820,99,1,10,0,4,4,1,1000,10654,10184,8950,8977,12621,0
10293,Imperial Hound II,1,1,35,570,0,600,520,500,520,710,2410,2080,2020,2060,2820,30,2,46,0,2,4,0,9,3161,2803,2738,2782,3605,0
10294,Imperial Mastiff II,2,1,94,2850,0,1210,1030,1010,1030,1420,3010,2590,2520,2580,3530,40,1,46,0,4,4,0,45,4435,3910,3821,3895,5084,0
10295,Imperial Lasher II,2,1,93,2650,0,1130,1080,980,980,1130,2820,2710,2470,2460,2810,40,2,42,0,2,4,0,45,3605,3486,3226,3215,3594,0
10296,Imperial Flayer II,3,1,141,7430,0,2260,2170,1980,1970,2240,5080,4880,4450,4440,5050,70,1,42,0,4,4,1,90,6763,6524,6007,5994,6729,0
10297,Imperial Dog Handler II,2,1,93,2700,0,1180,1140,970,960,1140,2940,2830,2410,2400,2840,40,2,50,0,2,4,0,45,3735,3616,3161,3150,3627,0
10298,Imperial Beast Master II,3,1,141,7530,0,2350,2270,1930,1920,2280,5300,5100,4360,4330,5110,70,2,50,0,4,4,1,90,7027,6787,5897,5863,6801,0
10299,Imperial Mage II,2,1,93,2690,0,1120,1080,950,1070,1150,2800,2710,2360,2680,2880,40,2,71,0,2,4,0,45,3583,3486,3107,3453,3670,0
10300,Imperial Magus II,3,1,141,7520,0,2230,2170,1900,2140,2300,5030,4880,4260,4810,5180,70,2,71,0,4,4,1,90,6704,6524,5778,6441,6885,0
10302,水晶龙 II,3,1,143,8760,1,2590,2380,2290,2290,2960,5840,5360,5150,5150,6670,70,1,11,0,2,4,1,90,6877,6357,6129,6129,7776,0
10303,高级水晶龙 II,4,1,214,18830,1,3920,3600,3430,3430,4450,9170,8400,8020,8020,10380,99,1,11,0,4,4,1,1000,11831,10896,10439,10439,13317,0
10304, Subjugator II,2,1,93,2590,0,980,1140,1090,1000,970,2460,2870,2720,2500,2420,40,2,52,0,2,4,0,45,3215,3659,3497,3258,3172,0
10305, Dragonslayer II,3,1,139,6640,0,1850,1820,2100,1900,1820,4090,4040,4660,4220,4040,70,2,52,0,4,4,1,90,5615,5647,6287,5764,5553,0
10306,红衣杀手 II,3,1,140,7120,0,1900,2160,2150,2020,1940,4220,4790,4780,4490,4320,70,2,45,0,2,4,1,90,5122,5739,5728,5414,5230,0
10307,高级红衣杀手 II,4,1,210,15650,0,3000,3300,3280,3070,3000,6960,7660,7610,7140,6970,99,2,45,0,4,4,1,1000,9096,9973,9917,9347,9127,0
10309,蛇精 II,3,1,142,8060,0,2810,2080,1810,2720,2100,6320,4670,4080,6120,4720,70,1,113,0,2,4,1,90,7397,5609,4970,7180,5663,0
10310,高级蛇精 II,4,1,212,17400,0,4210,3110,2720,4080,3280,9830,7260,6350,9530,7640,99,1,113,0,4,4,1,1000,12647,9515,8405,12280,9937,0
10314,铁甲龙 II,3,1,142,8050,0,2390,2160,2630,1930,2390,5360,4850,5900,4340,5380,70,1,83,0,2,4,1,90,6357,5804,6942,5252,6378,0
10315,高级铁甲龙 II,4,1,212,17330,0,3540,3160,3940,3110,3580,8240,7380,9180,7250,8350,99,1,83,0,4,4,1,1000,10723,9683,11855,9435,10845,0
10316,加速鸡,3,1,144,8930,0,2400,2300,2300,2880,2880,5400,5180,5180,6480,6480,70,1,94,0,2,4,1,90,6400,6162,6162,7570,7570,0
10317,高级加速鸡 II,4,1,214,19160,0,3600,3460,3460,4320,4320,8400,8060,8060,10080,10080,99,1,94,0,4,4,1,1000,10904,10490,10490,12952,12952,0
10318,老鹿 II,3,1,143,8390,1,2400,2110,2300,2300,2880,5400,4750,5180,5180,6480,70,1,33,0,2,4,1,90,6400,5696,6162,6162,7570,0
10319,高级老鹿 II,4,1,213,18010,1,3600,3170,3460,3460,4320,8400,7390,8060,8060,10080,99,1,33,0,4,4,1,1000,10904,9673,10490,10490,12952,0
10320,矮人火枪手 II,2,1,93,2670,0,1510,1300,1710,1750,1560,2520,2020,3020,3110,2630,40,2,50,0,2,4,0,45,3280,2738,3822,3919,3399,0
10321,火枪队长 II,3,1,139,6660,0,2300,1940,2680,2670,2420,4010,3364,4860,4820,4270,70,2,50,0,4,4,1,90,5541,4721,6568,6543,5846,0
10322,骨头怪 II,3,1,141,7480,0,2800,2820,2560,2370,2400,5170,5220,4630,4210,4260,70,1,45,0,2,4,1,90,6151,6205,5566,5111,5165,0
10323,高级骨头怪 II,4,1,210,15660,0,3960,3980,3600,3310,3330,8050,8483,7210,6550,6620,99,1,45,0,4,4,1,1000,10477,10950,9453,8649,8736,0
10325,亚马逊 II,3,1,144,9000,0,2570,2700,2580,2820,2180,5780,6060,5800,6360,4910,70,1,82,0,2,4,1,90,6812,7115,6833,7440,5869,0
10326,高级亚马逊 II,4,1,214,19270,0,3850,4040,3860,4240,3280,9000,9430,9010,9890,7630,99,1,82,0,4,4,1,1000,11635,12159,11649,12720,9966,0
10328,尖枪 II,3,1,142,7880,0,2170,2140,2420,2390,2140,4880,4800,5450,5390,4800,70,1,48,0,2,4,1,90,5837,5750,6454,6389,5750,0
10329,高级尖枪 II,4,1,211,16380,0,3190,3050,3590,3470,3080,7440,7120,8380,8100,7200,99,1,48,0,4,4,1,1000,9755,9391,10892,10577,9478,0
10330, Wolfman II,3,1,142,7880,0,2100,2900,2380,2160,1710,4730,5890,5350,4860,4470,70,1,49,0,2,4,1,90,5674,6939,6346,5815,5384,0
10331, Howling Wolfman II,4,1,211,16870,0,3200,3960,3580,3380,2750,7460,8560,8350,7880,7070,99,1,49,0,4,4,1,1000,9745,11199,10840,10227,9249,0
10333,玉藻前 II,3,1,142,7830,0,2200,2590,1680,2500,2220,4880,5770,3730,5560,4940,70,2,86,0,2,4,1,90,5837,6801,4591,6573,5902,1
10334,千年狐妖 玉藻前 II,4,1,212,17480,0,3280,4200,2660,4020,3320,7610,9770,6180,9320,7720,99,2,86,0,4,4,1,1000,9939,12466,8147,11934,10070,1
10335,阿里曼 II,3,1,141,7530,0,1870,2470,2110,2100,2210,4160,5510,4680,4670,4900,70,2,115,0,2,4,1,90,5057,6519,5620,5609,5858,1
10336,恶神 阿里曼 II,4,1,212,17220,0,2960,4080,3350,3460,3370,6890,9470,7760,8020,7840,99,2,115,0,4,4,1,1000,9007,12086,10059,10338,10191,1
10337,桃太郎 II,3,1,140,7010,0,1920,1570,2240,2330,1960,4260,3500,4990,5180,4360,70,2,82,0,2,4,1,90,5165,4342,5956,6162,5273,1
10338,恶鬼征服者 桃太郎 II,4,1,210,15530,0,2960,2520,3600,3490,2960,6880,5830,8350,8100,6880,99,2,82,0,4,4,1,1000,9017,7720,10764,10533,9037,1
10339,Gargoyle II,3,1,145,9470,0,2360,2590,3040,2880,2660,5620,5830,6830,6480,6000,70,1,98,0,2,4,1,90,6638,6866,7949,7570,7050,0
10340,Unbound Gargoyle II,4,1,215,20350,0,3590,3890,4550,4320,4000,8740,9070,10620,10080,9320,99,1,98,0,4,4,1,1000,11318,11721,13610,12952,12028,0
10341,赫卡忒 II,3,1,142,7900,0,2290,2350,2340,2150,2150,5080,5220,5210,4760,4760,70,2,78,0,2,4,1,90,6053,6205,6194,5707,5707,0
10342,魔法女神 赫卡忒 II,4,1,212,17370,0,3300,3680,3640,3410,3340,7660,8560,8440,7920,7740,99,2,78,0,4,4,1,1000,10034,11039,10907,10249,10054,1
10343,Undead Captain II,3,1,145,9550,1,2640,2860,2330,3170,2640,5940,6420,5230,7130,5940,70,1,114,0,2,4,1,90,6985,7505,6216,8274,6985,0
10344, Hydarnes II,4,1,216,20420,1,3960,4270,3480,4750,3960,9240,9980,8140,11090,9240,99,1,114,0,4,4,1,1000,11928,12831,10586,14183,11928,0
10345, Ghostslayer II,2,1,94,2830,0,1070,1240,1200,1100,1040,2680,3100,2990,2770,2620,40,2,50,0,2,4,0,45,3453,3908,3789,3551,3388,0
10346,Hector,3,1,140,7150,0,1980,2200,2090,1930,2020,4390,4900,4630,4280,4480,70,2,50,0,4,4,1,90,5986,6627,6312,5887,6070,0
10347,布拉基 II,3,1,140,7110,0,1850,2170,1870,2330,1940,4100,4840,4150,5180,4320,70,1,111,0,2,4,1,90,4992,5793,5046,6162,5230,1
10348,诗神 布拉基 II,4,1,210,15790,0,2870,3380,2900,3620,3020,6670,7860,6740,8420,7020,99,1,111,0,4,4,1,1000,8756,10201,8843,10880,9181,1
10350,爬行種巨人 II,2,1,94,2750,0,1070,1140,1080,1060,1150,2660,2840,2710,2650,2890,40,2,51,0,2,2,0,45,3432,3627,3486,3421,3681,1
10351,Undead Wizard II,2,1,94,2770,0,1070,880,1250,1300,1030,2680,2200,3130,3240,2570,40,2,41,0,2,2,0,45,3453,2933,3941,4060,3334,0
10352,孔思 II,3,1,143,8250,0,2270,1810,2720,2720,2270,5100,4080,6120,6120,5100,70,1,88,0,2,4,1,90,6075,4970,7180,7180,6075,1
